period,city,channel,category,segment,manufacturer,brand,item_name,pack_size,packaging,unit_price,sales_volume,sales_value,quarter
2021-05-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,98.91176470588236,7313.598000000001,2663411.3598276,2021Q2
2021-05-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI   SUPERIOR QUALITY FOOD PASTA 4540G BAG,4540G,BAG,1823.9999999999998,421.341,124059.91643920001,2021Q2
2021-05-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,99.74999999999999,5531.875,2021788.9703384002,2021Q2
2021-05-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,100.58823529411762,11453.862000000001,4197683.6183466,2021Q2
2021-05-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    500G SACHET,500G,SACHET,285.0,928.1859999999999,387687.24236020003,2021Q2
2021-05-01,Bouake,Groceries,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285.0,3646.6119999999996,1523116.2292584002,2021Q2
2021-05-01,Bouake,Groceries,PASTA,DRY PASTA,PAGANINI,PAGANINI,PAGANINI  SPAGHETTI    200G SACHET,200G,SACHET,99.74999999999999,0.0,0.0,2021Q2
2021-05-01,Bouake,Groceries,PASTA,DRY PASTA,PANZANI,PANZANI,PANZANI  CAPELLINI    500G SACHET,500G,SACHET,570.0,204.07399999999998,170483.1495758,2021Q2
2021-05-01,Bouake,Groceries,PASTA,DRY PASTA,PANZANI,PANZANI,PANZANI  TORTI  WITH TOMATO & SPINACH  500G BAG,500G,BAG,854.9999999999999,0.0,0.0,2021Q2
2021-05-01,Bouake,Groceries,PASTA,DRY PASTA,PASTA DOUBA,PASTA DOUBA,PASTA DOUBA  SPAGHETTI    500G SACHET,500G,SACHET,256.5,3172.833,1230083.4210482002,2021Q2
2021-05-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,95.19,9063.09,3133345.4738338,2021Q2
2021-05-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR  SPAGHETTI    200G SACHET,200G,SACHET,92.62499999999999,932.5279999999999,292151.201355,2021Q2
2021-05-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,95.00000000000001,7306.584,2656550.572625,2021Q2
2021-05-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,96.89999999999999,11291.872,4009102.4307500003,2021Q2
2021-05-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,99.74999999999999,1860.0459999999998,679744.01075,2021Q2
2021-05-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,99.74999999999999,8236.774,3010294.90475,2021Q2
2021-05-01,Bouake,Open_Market,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285.0,10222.571,4269902.1806254005,2021Q2
2021-06-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,85.49999999999999,59568.064999999995,18660575.1944964,2021Q2
2021-06-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,99.74999999999999,53841.634999999995,19677924.5195144,2021Q2
2021-06-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,99.74999999999999,20011.944,7313918.847529001,2021Q2
2021-06-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,99.74999999999999,19059.042,6965636.9999718005,2021Q2
2021-06-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,98.45454545454542,64255.92199999999,23196281.988448,2021Q2
2021-06-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,98.32499999999999,102238.06799999997,36992507.9126682,2021Q2
2021-06-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,99.15624999999997,263627.369,96292823.6912352,2021Q2
2021-06-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,85.49999999999999,26414.222999999998,8274683.7695994,2021Q2
2021-06-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR      200G SACHET,200G,SACHET,71.25,97412.26899999999,25430014.086309005,2021Q2
2021-06-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,99.74999999999999,25941.279,9480979.374650002,2021Q2
2021-06-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,99.74999999999999,7105.682999999999,2596963.915665,2021Q2
2021-06-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,105.44999999999999,56394.229999999996,21788586.1405,2021Q2
2021-06-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    475G SACHET,475G,SACHET,99.74999999999999,13125.698999999999,2019860.8232950002,2021Q2
2021-06-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    500G SACHET,500G,SACHET,256.5,845.855,317995.58151000005,2021Q2
2021-06-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,101.64999999999996,55830.271,21076040.485635,2021Q2
2021-06-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    500G SACHET,500G,SACHET,256.5,4793.568,1801974.9618900002,2021Q2
2021-06-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,102.6,33949.263,12954197.781587001,2021Q2
2021-06-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,99.74999999999999,27633.323,10099304.116475001,2021Q2
2021-06-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    500G SACHET,500G,SACHET,256.5,2819.795,1059985.2717000002,2021Q2
2021-06-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,85.49999999999999,16339.447,5118565.9515246,2021Q2
2021-06-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR      200G SACHET,200G,SACHET,85.49999999999999,12601.152,3947502.9105136003,2021Q2
2021-06-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,96.18749999999999,23169.914,8468109.8119462,2021Q2
2021-06-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,99.74999999999999,3848.682,1406567.3956376,2021Q2
2021-06-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,99.74999999999999,0.0,0.0,2021Q2
